Date,Time,Depth,Location,Site,Method,Replicate,Type,Observer,Species,Size,Count
13/02/2023,,,Fantome Island,Snapper Point,Point,4,10 mins,SBT,Lutjanus fulviflamma,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Scarus rivulatus,25-30,5
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Chaetodon plebius,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Chaetodon melannotus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Chaetodon aureofasciatus,10--15,8
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Thalassoma lunare,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Thalassoma hardwicke,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Chaetodon melannotus,15-20,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Scarus rivulatus,20-25,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Siganus doliatus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Lutjanus vitta,25-30,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,20 m,ACS,Scolopsis bilineata,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon melannotus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Scolopsis lineata,20-25,8
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon trifascialis,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon baronessa,10--15,3
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chlorurus spilurus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon melannotus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Siganus puellus,30-35,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Cheilinus fasciatus,25-30,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon lunulatus,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Pomacanthus sexstriatus,30-35,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon plebius,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon aureofasciatus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Chaetodon speculum,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Lutjanus vitta,20-25,12
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Thalassoma lunare,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,1,30 m,ACS,Pomacanthus sexstriatus,35-40,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Anampses caeruleopunctatus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Kyphosus cinerascens,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chaetodon lunulatus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Halichoeres marginatus,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Siganus doliatus,25-30,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chaetodon auriga,10--15,5
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Siganus lineatus,25-30,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Siganus punctatus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Anampses caeruleopunctatus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Scarus rivulatus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Thalassoma lunare,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Lutjanus carponotatus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Scarus rivulatus,35-40,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,20 m,ACS,Chlorurus spilurus,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scolopsis lineata,25-30,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon aureofasciatus,10--15,8
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Siganus doliatus,20-25,4
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chlorurus microrhinos,40-45,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon lineolatus,10--15,3
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon plebius,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Anampses neoguinaicus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Hemigymnus melapterus,20-25,4
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Thalassoma lunare,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scolopsis lineata,20-25,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon melannotus,15-20,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Scolopsis bilineata,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,2,30 m,ACS,Chaetodon aureofasciatus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scarus rivulatus,20-25,7
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Thalassoma lunare,10--15,3
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Cephalopholis cyanostigma,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Chaetodon aureofasciatus,10--15,4
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Anampses caeruleopunctatus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Hemigymnus melapterus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scolopsis lineata,20-25,5
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Stethojulis bandanensis,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Anampses geographicus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Scolopsis bilineata,20-25,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Chlorurus spilurus,15-20,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Siganus doliatus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,20 m,ACS,Halichoeres marginatus,10--15,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scarus rivulatus,15-20,5
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Lutjanus fulviflamma,20-25,4
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Siganus argenteus,15-20,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Siganus doliatus,15-20,1
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Chaetodon aureofasciatus,10--15,2
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Scarus rivulatus,10--15,5
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Hemigymnus melapterus,15-20,4
13/02/2023,,,Fantome Island,Snapper Point,Transect ,3,30 m,ACS,Lethrinus harak,15-20,17
